968697, Length : 1' - 3 15/32",Offset : 10' - 10",Family : Round Duct,Insulation Thickness : 0",Phase Demolished : None,Type Name : ,Free Size : 16"ø,Slope : 0" / 12",Bottom Elevation : 10' - 2",Friction : 0.00 in-wg/100ft,Section : 84,System Name : Mechanical Supply Air 7,System Classification : Supply Air,Top Elevation : 11' - 6",Pressure Drop : 0.00 in-wg,Equivalent Diameter : 16",Lining Type : ,Hydraulic Diameter : 16",System Type : Supply Air,Size : 16"ø,Velocity Pressure : 0.00 in-wg,Type : Taps,Phase Created : New Construction,Category : Ducts,Reference Level : T.O. SLAB - 1ST,FOT/FOB/SU/SD/= : ,Lining Thickness : 0",Diameter : 16",Start Offset : 10' - 10",Flow : 0 CFM,Family and Type : Round Duct: Taps,End Offset : 10' - 10",Velocity : 0 FPM,Reynolds number : 0,Mark : 183,Vertical Justification : Middle,Additional Flow : 0 CFM,Comments : ,Horizontal Justification : Center,System Abbreviation : ,Insulation Type : ,Type Id : 139188,Size Lock : No,Loss Coefficient : 0,Family Name : ,Area : 5 SF,Image : <None>,Category : Ducts,Design Option : -1,Overall Size : 16"ø
979738, Reference Level : T.O. SLAB - 1ST,Image : <None>,Type Name : ,Family and Type : Round Duct: Taps,Flow : 0 CFM,Size Lock : No,Pressure Drop : 0.00 in-wg,Velocity Pressure : 0.00 in-wg,Offset : 11' - 8",Area : 10 SF,Equivalent Diameter : 14",Bottom Elevation : 11' - 1",Slope : 0" / 12",Family : Round Duct,Category : Ducts,Type : Taps,Lining Thickness : 0",Reynolds number : 0,Vertical Justification : Middle,Lining Type : ,Friction : 0.00 in-wg/100ft,Mark : 285,System Name : Mechanical Supply Air 3,Phase Created : New Construction,Insulation Type : ,Horizontal Justification : Center,Free Size : 14"ø,Size : 14"ø,Overall Size : 14"ø,Loss Coefficient : 0,Comments : ,System Type : Supply Air,Hydraulic Diameter : 14",Start Offset : 11' - 8",Family Name : ,Diameter : 14",System Abbreviation : ,Phase Demolished : None,System Classification : Supply Air,Section : 30,Type Id : 139188,End Offset : 11' - 8",Length : 2' - 8 3/8",Design Option : -1,Velocity : 0 FPM,Insulation Thickness : 0",FOT/FOB/SU/SD/= : ,Category : Ducts,Top Elevation : 12' - 3",Additional Flow : 0 CFM
989746, Bottom Elevation : 11' - 10 1/4",Insulation Thickness : 0",Phase Created : New Construction,End Offset : 12' - 10 1/4",Pressure Drop : 0.00 in-wg,Slope : 0" / 12",Family and Type : Round Duct: Taps,Velocity Pressure : 0.00 in-wg,Type Name : ,Category : Ducts,Image : <None>,Hydraulic Diameter : 24",Friction : 0.00 in-wg/100ft,System Name : Mechanical Exhaust Air 7,Top Elevation : 13' - 10 1/4",Type : Taps,Insulation Type : ,Mark : 394,Category : Ducts,System Abbreviation : ,Type Id : 139188,Loss Coefficient : 0,Family Name : ,FOT/FOB/SU/SD/= : ,Equivalent Diameter : 24",Diameter : 24",Size Lock : No,Horizontal Justification : Center,Reference Level : T.O. SLAB - 1ST,Free Size : 24"ø,Lining Type : ,Start Offset : 12' - 10 1/4",Flow : 0 CFM,Size : 24"ø,Reynolds number : 0,Velocity : 0 FPM,System Classification : Exhaust Air,Vertical Justification : Middle,Additional Flow : 0 CFM,Length : 10' - 5",Family : Round Duct,Comments : ,Phase Demolished : None,Area : 65 SF,Design Option : -1,Section : 2,Lining Thickness : 0",Offset : 12' - 10 1/4",System Type : Exhaust Air,Overall Size : 24"ø
982542, Start Offset : 11' - 8",Flow : 0 CFM,Category : Ducts,Type : Taps,Length : 7' - 9 27/32",End Offset : 11' - 8",Phase Demolished : None,Velocity : 0 FPM,Diameter : 12",Offset : 11' - 8",Family and Type : Round Duct: Taps,Hydraulic Diameter : 12",Type Name : ,Pressure Drop : 0.00 in-wg,FOT/FOB/SU/SD/= : ,Comments : ,Area : 25 SF,Additional Flow : 0 CFM,Type Id : 139188,System Type : Supply Air,System Name : Mechanical Supply Air 3,Reynolds number : 0,Equivalent Diameter : 12",Lining Thickness : 0",Bottom Elevation : 11' - 2",Lining Type : ,Section : 21,Top Elevation : 12' - 2",Insulation Type : ,Size Lock : No,Phase Created : New Construction,Family : Round Duct,Friction : 0.00 in-wg/100ft,Overall Size : 12"ø,Family Name : ,Velocity Pressure : 0.00 in-wg,Category : Ducts,Design Option : -1,Vertical Justification : Middle,Slope : 0" / 12",Loss Coefficient : 0,Insulation Thickness : 0",Horizontal Justification : Center,Reference Level : T.O. SLAB - 1ST,Size : 12"ø,System Classification : Supply Air,Mark : 336,Free Size : 12"ø,Image : <None>,System Abbreviation : 
1049429, Pressure Drop : 0.00 in-wg,Velocity : 0 FPM,Insulation Type : ,Free Size : 24 3/8"ø,Design Option : -1,Velocity Pressure : 0.00 in-wg,Length : 4' - 8 5/8",Size : 24"ø,Offset : 4' - 4 3/4",Horizontal Justification : Center,Lining Thickness : 0",Insulation Thickness : 0",Section : 1,Phase Created : New Construction,Phase Demolished : None,Size Lock : No,Equivalent Diameter : 24",Family : Round Duct,Start Offset : 4' - 4 3/4",Flow : 0 CFM,System Type : Exhaust Air,System Name : Mechanical Exhaust Air 6,FOT/FOB/SU/SD/= : ,Family and Type : Round Duct: Taps,Friction : 0.00 in-wg/100ft,Top Elevation : 5' - 4 15/16",Bottom Elevation : 3' - 4 9/16",End Offset : 4' - 4 3/4",Additional Flow : 0 CFM,Image : <None>,Overall Size : 24 3/8"ø,System Classification : Exhaust Air,System Abbreviation : ,Type Name : ,Diameter : 24",Area : 30 SF,Type Id : 139188,Category : Ducts,Hydraulic Diameter : 24",Category : Ducts,Type : Taps,Vertical Justification : Middle,Loss Coefficient : 0,Family Name : ,Reference Level : ROOF,Lining Type : ,Mark : 674,Slope : 0" / 12",Reynolds number : 0,Comments : 
978243, Comments : ,Flow : 0 CFM,Family : Round Duct,Friction : 0.00 in-wg/100ft,Type Name : ,Type : Taps,Hydraulic Diameter : 14",System Abbreviation : ,Section : 34,Phase Created : New Construction,End Offset : 12' - 10",Category : Ducts,Offset : 14' - 9",Size Lock : No,Overall Size : 14"ø,Lining Thickness : 0",Image : <None>,Loss Coefficient : 0,Velocity : 0 FPM,Horizontal Justification : Center,Bottom Elevation : 12' - 10",Size : 14"ø,Design Option : -1,System Name : Mechanical Supply Air 1,Mark : 262,Type Id : 139188,FOT/FOB/SU/SD/= : ,Phase Demolished : None,Additional Flow : 0 CFM,Area : 7 SF,Lining Type : ,Category : Ducts,Vertical Justification : Middle,Slope : 0" / 12",Start Offset : 14' - 9",Reference Level : T.O. SLAB - 1ST,Velocity Pressure : 0.00 in-wg,Length : 1' - 11",Insulation Thickness : 0",Free Size : 14"ø,Top Elevation : 14' - 9",Family and Type : Round Duct: Taps,Equivalent Diameter : 14",Diameter : 14",System Type : Supply Air,Insulation Type : ,Pressure Drop : 0.00 in-wg,Reynolds number : 0,Family Name : ,System Classification : Supply Air
982738, Vertical Justification : Middle,Section : 26,System Classification : Supply Air,Friction : 0.00 in-wg/100ft,System Abbreviation : ,Flow : 0 CFM,Lining Thickness : 0",FOT/FOB/SU/SD/= : ,Diameter : 8",Overall Size : 8"ø,End Offset : 11' - 8",Comments : ,Area : 2 SF,Family : Round Duct,Horizontal Justification : Center,System Type : Supply Air,System Name : Mechanical Supply Air 3,Size Lock : No,Equivalent Diameter : 8",Size : 8"ø,Type Name : ,Mark : 338,Pressure Drop : 0.00 in-wg,Type Id : 139188,Free Size : 8"ø,Image : <None>,Additional Flow : 0 CFM,Insulation Thickness : 0",Family Name : ,Start Offset : 11' - 8",Top Elevation : 12' - 0",Lining Type : ,Reynolds number : 0,Offset : 11' - 8",Bottom Elevation : 11' - 4",Length : 0' - 10 11/32",Velocity : 0 FPM,Phase Demolished : None,Phase Created : New Construction,Hydraulic Diameter : 8",Loss Coefficient : 0,Insulation Type : ,Velocity Pressure : 0.00 in-wg,Design Option : -1,Category : Ducts,Type : Taps,Category : Ducts,Slope : 0" / 12",Family and Type : Round Duct: Taps,Reference Level : T.O. SLAB - 1ST
974599, Type Name : ,Phase Demolished : None,Horizontal Justification : Center,End Offset : 15' - 4",Additional Flow : 0 CFM,Flow : 0 CFM,Family Name : ,System Type : Exhaust Air,Phase Created : New Construction,Bottom Elevation : 14' - 11",Hydraulic Diameter : 10",Free Size : 10"ø,Size : 10"ø,Friction : 0.00 in-wg/100ft,Insulation Type : ,Top Elevation : 15' - 9",Offset : 15' - 4",Loss Coefficient : 0,Family : Round Duct,Diameter : 10",Lining Thickness : 0",Type Id : 139188,Section : 10,Start Offset : 15' - 4",Size Lock : No,Reynolds number : 0,Type : Taps,Vertical Justification : Middle,Overall Size : 10"ø,Family and Type : Round Duct: Taps,Comments : ,Pressure Drop : 0.00 in-wg,Length : 4' - 3 9/16",System Name : Mechanical Exhaust Air 1,Reference Level : T.O. SLAB - 1ST,FOT/FOB/SU/SD/= : ,Area : 11 SF,Lining Type : ,Velocity : 0 FPM,Design Option : -1,Category : Ducts,Mark : 229,Image : <None>,Insulation Thickness : 0",Velocity Pressure : 0.00 in-wg,System Classification : Exhaust Air,Equivalent Diameter : 10",Category : Ducts,Slope : 0" / 12",System Abbreviation : 
988291, Mark : 370,System Classification : Supply Air,Family and Type : Round Duct: Taps,Phase Demolished : None,Flow : 0 CFM,System Abbreviation : ,Image : <None>,Diameter : 12",Lining Type : ,Horizontal Justification : Center,FOT/FOB/SU/SD/= : ,Slope : 0" / 12",Bottom Elevation : 12' - 10",Free Size : 12"ø,System Type : Supply Air,Phase Created : New Construction,System Name : Mechanical Supply Air 7,Reference Level : T.O. SLAB - 1ST,Insulation Thickness : 0",Design Option : -1,Reynolds number : 0,Type Id : 139188,Size Lock : No,Vertical Justification : Middle,Velocity : 0 FPM,Offset : 13' - 4",Area : 20 SF,Lining Thickness : 0",Equivalent Diameter : 12",Insulation Type : ,Additional Flow : 0 CFM,Friction : 0.00 in-wg/100ft,Velocity Pressure : 0.00 in-wg,End Offset : 13' - 4",Start Offset : 13' - 4",Size : 12"ø,Pressure Drop : 0.00 in-wg,Type Name : ,Family : Round Duct,Loss Coefficient : 0,Top Elevation : 13' - 10",Type : Taps,Hydraulic Diameter : 12",Category : Ducts,Comments : ,Section : 52,Length : 6' - 4 11/16",Family Name : ,Overall Size : 12"ø,Category : Ducts
981589, Section : 35,Horizontal Justification : Center,Reference Level : T.O. SLAB - 1ST,Bottom Elevation : 11' - 4",Mark : 320,Category : Ducts,Overall Size : 8"ø,Size Lock : No,Top Elevation : 12' - 0",Phase Created : New Construction,Pressure Drop : 0.00 in-wg,System Name : Mechanical Supply Air 2,Insulation Type : ,Vertical Justification : Middle,Equivalent Diameter : 8",System Type : Supply Air,Lining Thickness : 0",Type : Taps,Diameter : 8",FOT/FOB/SU/SD/= : ,Flow : 0 CFM,Image : <None>,System Classification : Supply Air,Insulation Thickness : 0",Velocity : 0 FPM,Size : 8"ø,Family and Type : Round Duct: Taps,End Offset : 11' - 8",Friction : 0.00 in-wg/100ft,Lining Type : ,Family Name : ,Loss Coefficient : 0,Slope : 0" / 12",Comments : ,Category : Ducts,Design Option : -1,System Abbreviation : ,Additional Flow : 0 CFM,Family : Round Duct,Start Offset : 11' - 8",Type Id : 139188,Offset : 11' - 8",Reynolds number : 0,Area : 12 SF,Hydraulic Diameter : 8",Free Size : 8"ø,Phase Demolished : None,Type Name : ,Velocity Pressure : 0.00 in-wg,Length : 5' - 7 25/32"
969354, Type : Taps,Family : Round Duct,Hydraulic Diameter : 8",Offset : 9' - 11 17/32",Additional Flow : 0 CFM,Velocity : 0 FPM,End Offset : 12' - 8",Comments : ,Friction : 0.00 in-wg/100ft,Insulation Thickness : 0",Area : 6 SF,Equivalent Diameter : 8",Reynolds number : 0,Type Id : 139188,Mark : 206,Category : Ducts,Phase Created : New Construction,Bottom Elevation : 9' - 11 17/32",Horizontal Justification : Center,Slope : 0" / 12",Category : Ducts,Family and Type : Round Duct: Taps,Size Lock : No,Pressure Drop : 0.00 in-wg,Design Option : -1,Section : 30,Phase Demolished : None,Image : <None>,Lining Thickness : 0",Top Elevation : 12' - 8",Start Offset : 9' - 11 17/32",Insulation Type : ,System Abbreviation : ,System Name : Mechanical Supply Air 7,Free Size : 8"ø,Reference Level : T.O. SLAB - 1ST,Flow : 0 CFM,Lining Type : ,Length : 2' - 8 15/32",System Classification : Supply Air,FOT/FOB/SU/SD/= : ,Vertical Justification : Middle,Loss Coefficient : 0,Overall Size : 8"ø,System Type : Supply Air,Type Name : ,Size : 8"ø,Family Name : ,Diameter : 8",Velocity Pressure : 0.00 in-wg
961470, Lining Thickness : 0",System Name : Mechanical Supply Air 3,Section : 17,Phase Demolished : None,Mark : 106,Free Size : 16"ø,Additional Flow : 0 CFM,Hydraulic Diameter : 16",Reynolds number : 0,Type Id : 139188,Family Name : ,Reference Level : T.O. SLAB - 1ST,Lining Type : ,Diameter : 16",System Abbreviation : ,Horizontal Justification : Center,Size Lock : No,Phase Created : New Construction,Comments : ,Image : <None>,Loss Coefficient : 0,Type Name : ,Length : 1' - 7 13/16",Type : Taps,Overall Size : 16"ø,Slope : 0" / 12",Area : 7 SF,End Offset : 14' - 3 1/4",Start Offset : 14' - 3 1/4",Bottom Elevation : 13' - 7 1/4",Size : 16"ø,Family : Round Duct,Category : Ducts,Vertical Justification : Middle,Insulation Type : ,System Classification : Supply Air,Flow : 0 CFM,Family and Type : Round Duct: Taps,Velocity : 0 FPM,Category : Ducts,Friction : 0.00 in-wg/100ft,Equivalent Diameter : 16",Pressure Drop : 0.00 in-wg,FOT/FOB/SU/SD/= : ,Velocity Pressure : 0.00 in-wg,Design Option : -1,Offset : 14' - 3 1/4",Top Elevation : 14' - 11 1/4",Insulation Thickness : 0",System Type : Supply Air
972810, Velocity Pressure : 0.00 in-wg,Size Lock : No,Area : 242 SF,Loss Coefficient : 0,Comments : ,Type Name : ,Phase Created : New Construction,Hydraulic Diameter : 16",Overall Size : 16"ø,End Offset : 15' - 4",Start Offset : 15' - 4",Offset : 15' - 4",Insulation Thickness : 0",Family : Round Duct,Mark : 220,Reference Level : T.O. SLAB - 1ST,Lining Type : ,System Abbreviation : ,Category : Ducts,Vertical Justification : Middle,Category : Ducts,Type Id : 139188,Insulation Type : ,Bottom Elevation : 14' - 8",Flow : 0 CFM,Family Name : ,Phase Demolished : None,Size : 16"ø,Slope : 0" / 12",Family and Type : Round Duct: Taps,FOT/FOB/SU/SD/= : ,Velocity : 0 FPM,Type : Taps,Top Elevation : 16' - 0",Length : 57' - 8 9/16",Section : 3,Image : <None>,System Type : Exhaust Air,Lining Thickness : 0",System Name : Mechanical Exhaust Air 1,Horizontal Justification : Center,Equivalent Diameter : 16",Additional Flow : 0 CFM,Design Option : -1,Pressure Drop : 0.00 in-wg,Reynolds number : 0,Free Size : 16"ø,Diameter : 16",System Classification : Exhaust Air,Friction : 0.00 in-wg/100ft
984148, Loss Coefficient : 0,Diameter : 12",Bottom Elevation : 10' - 5",Image : <None>,Reynolds number : 0,Reference Level : T.O. SLAB - 1ST,Pressure Drop : 0.00 in-wg,Overall Size : 12"ø,Vertical Justification : Middle,Length : 0' - 9",Slope : 0" / 12",System Classification : Supply Air,Comments : ,Velocity Pressure : 0.00 in-wg,Design Option : -1,Top Elevation : 11' - 5",Horizontal Justification : Center,Flow : 0 CFM,Type Id : 139188,Additional Flow : 0 CFM,Equivalent Diameter : 12",Category : Ducts,Insulation Thickness : 0",Velocity : 0 FPM,Section : 49,Family and Type : Round Duct: Taps,FOT/FOB/SU/SD/= : ,Lining Thickness : 0",System Abbreviation : ,Free Size : 12"ø,Family Name : ,Category : Ducts,Type Name : ,Phase Demolished : None,Start Offset : 10' - 11",Insulation Type : ,Size Lock : No,Lining Type : ,Hydraulic Diameter : 12",Family : Round Duct,System Name : Mechanical Supply Air 7,Phase Created : New Construction,Type : Taps,Friction : 0.00 in-wg/100ft,Area : 2 SF,System Type : Supply Air,Size : 12"ø,Offset : 10' - 11",Mark : 348,End Offset : 10' - 11"
997468, Velocity Pressure : 0.00 in-wg,Slope : 0" / 12",Velocity : 0 FPM,Equivalent Diameter : 14",Type Id : 139185,Start Offset : 10' - 2 3/4",Pressure Drop : 0.00 in-wg,Height : 16",System Type : Supply Air,Comments : ,Reference Level : T.O. SLAB - 1ST,System Classification : Supply Air,Section : 23,Area : 1 SF,Width : 10",Size : 10"x16",Type : Mitered Elbows / Taps,Bottom Elevation : 9' - 11 17/32",Family : Rectangular Duct,FOT/FOB/SU/SD/= : ,Mark : 474,System Abbreviation : ,Overall Size : 10"x16",Offset : 10' - 2 3/4",Hydraulic Diameter : 12",Top Elevation : 10' - 2 3/4",Flow : 0 CFM,Loss Coefficient : 0,Additional Flow : 0 CFM,Family and Type : Rectangular Duct: Mitered Elbows / Taps,Family Name : ,Category : Ducts,Phase Demolished : None,Design Option : -1,System Name : Mechanical Supply Air 16,Free Size : 10"x16",Type Name : ,Friction : 0.00 in-wg/100ft,Vertical Justification : Middle,Reynolds number : 0,Size Lock : No,Category : Ducts,Phase Created : New Construction,Image : <None>,Horizontal Justification : Center,Lining Type : ,Insulation Thickness : 0",Length : 0' - 3 7/32",End Offset : 9' - 11 17/32",Insulation Type : ,Equivalent Diameter : 14",Lining Thickness : 0"
973086, Category : Ducts,Overall Size : 12"ø,Mark : 226,System Classification : Exhaust Air,Slope : 0" / 12",Equivalent Diameter : 12",Reynolds number : 0,Design Option : -1,Horizontal Justification : Center,Insulation Thickness : 0",Category : Ducts,Lining Type : ,Lining Thickness : 0",Size : 12"ø,Phase Demolished : None,Family : Round Duct,Phase Created : New Construction,Pressure Drop : 0.00 in-wg,System Abbreviation : ,Start Offset : 15' - 4",Friction : 0.00 in-wg/100ft,System Name : Mechanical Exhaust Air 1,Velocity Pressure : 0.00 in-wg,Comments : ,Length : 0' - 3 1/2",Top Elevation : 15' - 10",Diameter : 12",Size Lock : No,Type Name : ,Loss Coefficient : 0,Section : 2,FOT/FOB/SU/SD/= : ,Area : 1 SF,Hydraulic Diameter : 12",Reference Level : T.O. SLAB - 1ST,Flow : 0 CFM,Free Size : 12"ø,System Type : Exhaust Air,Image : <None>,Family and Type : Round Duct: Taps,Type : Taps,Offset : 15' - 4",Bottom Elevation : 14' - 10",Vertical Justification : Middle,Insulation Type : ,Additional Flow : 0 CFM,Type Id : 139188,Family Name : ,Velocity : 0 FPM,End Offset : 15' - 4"
956481, Friction : 0.00 in-wg/100ft,End Offset : 14' - 7",Slope : 0" / 12",Pressure Drop : 0.00 in-wg,Section : 7,System Name : Mechanical Supply Air 1,System Classification : Supply Air,Area : 3 SF,Size Lock : No,Overall Size : 16"ø,Family : Round Duct,Reference Level : T.O. SLAB - 1ST,System Type : Supply Air,Insulation Thickness : 0",Length : 0' - 8",Phase Demolished : None,Flow : 0 CFM,Additional Flow : 0 CFM,Vertical Justification : Middle,Velocity : 0 FPM,Lining Type : ,Size : 16"ø,Type Name : ,Category : Ducts,Velocity Pressure : 0.00 in-wg,Comments : ,Start Offset : 13' - 11",Hydraulic Diameter : 16",Type : Taps,Diameter : 16",Lining Thickness : 0",Top Elevation : 14' - 7",Type Id : 139188,Reynolds number : 0,Family and Type : Round Duct: Taps,Family Name : ,Category : Ducts,Insulation Type : ,Free Size : 16"ø,Phase Created : New Construction,Horizontal Justification : Center,Offset : 13' - 11",Design Option : -1,Image : <None>,Equivalent Diameter : 16",FOT/FOB/SU/SD/= : ,Loss Coefficient : 0,Mark : 26,System Abbreviation : ,Bottom Elevation : 13' - 11"
